V,I,G,P,no_module_fault,fault,partial_shading
136.73097,10.69837,900.6128,1462.798508,0,0,0
134.09035,10.69892,900.46611,1434.621927,0,0,0
136.02238,10.6861,900.09459,1453.548755,0,0,0
135.85763,10.71191,900.20359,1455.294705,0,0,0
135.5787,10.6363,900.3209,1442.055727,0,0,0
138.7901,10.60693,900.19998,1472.136875,0,0,0
136.34808,10.71505,900.36711,1460.976495,0,0,0
135.34466,10.70924,900.22276,1449.438447,0,0,0
136.77906,10.64706,900.11928,1456.294859,0,0,0
135.09352,10.62214,900.1625,1434.982283,0,0,0
137.58017,10.67698,900.26853,1468.940723,0,0,0
135.3313,10.57073,899.99644,1430.550633,0,0,0
136.13383,10.55493,900.13461,1436.883046,0,0,0
137.71101,10.56542,900.22723,1454.974659,0,0,0
136.21583,10.58927,899.91724,1442.426202,0,0,0
136.89117,10.57376,900.18316,1447.454378,0,0,0
136.57807,10.60304,899.97706,1448.142739,0,0,0
141.10183,10.60613,899.85422,1496.544352,0,0,0
138.63178,10.57655,900.17145,1466.245953,0,0,0
137.55345,10.57928,900.15122,1455.216463,0,0,0
136.54355,10.61981,900.075,1450.066558,0,0,0
137.43699,10.54639,899.77225,1449.464097,0,0,0
140.74779,10.51568,899.8753,1480.05872,0,0,0
137.5248,10.45789,899.90297,1438.219231,0,0,0
136.38938,10.45717,899.6724,1426.246933,0,0,0
139.24056,10.49907,899.79269,1461.896386,0,0,0
140.16446,10.48741,899.86359,1469.962159,0,0,0
139.00951,10.43675,900.13419,1450.807503,0,0,0
139.3388,10.47442,899.65026,1459.493113,0,0,0
137.23762,10.50975,899.52358,1442.333077,0,0,0
136.704,10.49088,899.92895,1434.14526,0,0,0
137.88694,10.44727,899.50442,1440.542092,0,0,0
139.86878,10.50729,899.58319,1469.641833,0,0,0
137.66951,10.52571,899.44906,1449.069338,0,0,0
137.52384,10.49583,899.32238,1443.426846,0,0,0
137.98058,10.5068,899.61193,1449.734358,0,0,0
139.00946,10.47957,899.69177,1456.759367,0,0,0
137.54004,10.52569,899.59554,1447.703824,0,0,0
135.76557,10.53069,899.67176,1429.70513,0,0,0
137.44109,10.48723,899.75948,1441.376322,0,0,0
137.63934,10.48101,899.57276,1442.599299,0,0,0
140.21771,10.49492,899.12502,1471.573649,0,0,0
140.23968,10.46811,898.96875,1468.044397,0,0,0
134.67904,10.47467,899.11565,1410.7185,0,0,0
136.06884,10.46599,899.33643,1424.095119,0,0,0
139.99182,10.4717,899.30173,1465.952341,0,0,0
139.34432,10.47756,899.0026,1459.988473,0,0,0
136.97347,10.4924,899.15419,1437.180437,0,0,0
137.77453,10.48329,899.14439,1444.330353,0,0,0
135.74497,10.46585,899.1544,1420.686494,0,0,0
138.65774,10.48511,899.01942,1453.841656,0,0,0
136.30551,10.47051,899.87508,1427.188206,0,0,0
138.10656,10.46803,899.70071,1445.703613,0,0,0
137.30367,10.51369,899.63599,1443.568222,0,0,0
137.90987,10.5142,899.52592,1450.011955,0,0,0
138.90929,10.47024,899.80674,1454.413605,0,0,0
139.24845,10.46889,899.82356,1457.776706,0,0,0
140.50985,10.51925,899.94832,1478.05824,0,0,0
137.84655,10.47668,899.78332,1444.174193,0,0,0
142.32704,10.41563,899.78545,1482.425788,0,0,0
138.12969,10.49783,899.71477,1450.062004,0,0,0
136.83225,10.5775,900.59406,1447.343124,0,0,0
134.3375,10.59448,900.82826,1423.235957,0,0,0
137.26986,10.57889,900.94046,1452.162749,0,0,0
136.22337,10.60454,900.94621,1444.586176,0,0,0
139.02626,10.62581,900.91406,1477.266624,0,0,0
135.46259,10.57997,901.06309,1433.190138,0,0,0
137.96929,10.552,900.94684,1455.851948,0,0,0
136.78827,10.57729,900.85487,1446.8492,0,0,0
136.55337,10.59696,900.93492,1447.0506,0,0,0
137.11979,10.57941,901.18828,1450.646478,0,0,0
137.97278,10.64506,900.9296,1468.728521,0,0,0
137.83886,10.66814,900.77609,1470.484256,0,0,0
134.97883,10.69095,900.72926,1443.051923,0,0,0
137.25528,10.63722,900.90618,1460.01461,0,0,0
134.81949,10.66184,900.81378,1437.423831,0,0,0
137.19085,10.67563,900.7548,1464.598754,0,0,0
139.64466,10.68066,900.82293,1491.497134,0,0,0
136.38397,10.68859,900.45248,1457.752338,0,0,0
135.43101,10.66681,900.78568,1444.616852,0,0,0
137.96003,10.6596,900.87467,1470.598736,0,0,0
135.80312,10.66062,900.87808,1447.745457,0,0,0
135.76906,10.64241,900.56745,1444.910002,0,0,0
136.55777,10.66935,900.72159,1456.982643,0,0,0
136.16435,10.70613,900.74373,1457.793232,0,0,0
136.3329,10.69804,900.80313,1458.494818,0,0,0
135.82225,10.64606,900.87808,1445.971823,0,0,0
135.30321,10.6728,900.88808,1444.0641,0,0,0
135.2448,10.6588,900.69051,1441.547274,0,0,0
138.25592,10.65488,900.52444,1473.100237,0,0,0
136.58976,10.66715,900.57341,1457.023458,0,0,0
139.19232,10.54341,900.36263,1467.561699,0,0,0
136.65141,10.58556,900.51018,1446.5317,0,0,0
136.57888,10.58529,900.52125,1445.727053,0,0,0
134.75187,10.58375,900.70605,1426.180104,0,0,0
137.53801,10.58284,900.51145,1455.542754,0,0,0
135.95775,10.60626,900.48037,1442.003246,0,0,0
139.75996,10.58924,900.52913,1479.951759,0,0,0
139.04691,10.57405,900.40671,1470.288979,0,0,0
135.55051,10.55709,900.27087,1431.018934,0,0,0
137.57476,10.55588,900.48676,1452.222658,0,0,0
137.04665,10.58826,900.11268,1451.085562,0,0,0
136.59715,10.55746,900.0701,1442.118947,0,0,0
137.54626,10.57459,899.85486,1454.495306,0,0,0
