V,I,G,P,no_module_fault,fault,partial_shading
140.01647,9.80853,843.21289,1373.355746,0,0,0
140.10686,9.808,843.21118,1374.168083,0,0,0
139.61875,9.85102,843.26569,1375.387099,0,0,0
137.60391,9.82885,843.23503,1352.488191,0,0,0
140.48485,9.78217,843.29336,1374.246685,0,0,0
141.71664,9.76081,843.36575,1383.269197,0,0,0
140.14918,9.79182,843.30465,1372.315544,0,0,0
137.32923,9.81798,842.89694,1348.295634,0,0,0
140.38914,9.79097,843.52032,1374.545858,0,0,0
138.95727,9.81222,843.7179,1363.479304,0,0,0
138.79622,9.83133,843.4903,1364.551442,0,0,0
