V,I,G,P,no_module_fault,fault,partial_shading
135.58604,9.88951,832.67752,1340.879498,0,0,0
138.02299,9.91593,832.61407,1368.626307,0,0,0
136.02167,9.92913,832.57681,1350.576844,0,0,0
135.37361,9.94056,832.67922,1345.689493,0,0,0
137.59753,9.83459,832.8257,1353.215293,0,0,0
136.09005,9.80067,832.84699,1333.77367,0,0,0
138.52296,9.8693,832.76971,1367.124649,0,0,0
135.39533,9.86876,832.98027,1336.184017,0,0,0
138.94103,9.84652,832.81165,1368.085631,0,0,0
139.11742,9.82652,832.75118,1367.04011,0,0,0
137.97213,9.83627,832.76013,1357.131123,0,0,0
138.66209,9.84756,832.89894,1365.483251,0,0,0
136.7623,9.85701,832.84401,1348.067359,0,0,0
135.59039,9.85458,832.74309,1336.186345,0,0,0
138.20323,9.84427,833.59152,1360.509911,0,0,0
135.97455,9.86694,833.48017,1341.652726,0,0,0
138.50241,9.86292,833.28259,1366.03819,0,0,0
136.97291,9.83846,833.36626,1347.602496,0,0,0
137.90527,9.82519,833.41949,1354.94548,0,0,0
136.79616,9.85266,833.35754,1347.806054,0,0,0
138.15292,9.83552,833.2381,1358.805808,0,0,0
135.32644,9.82342,833.2002,1329.368457,0,0,0
137.11554,9.84046,833.34008,1349.279987,0,0,0
137.64896,9.83418,833.37329,1353.664649,0,0,0
139.65245,9.75759,833.41694,1362.67135,0,0,0
138.05361,9.77811,833.48592,1349.903384,0,0,0
140.74743,9.74015,833.27812,1370.90108,0,0,0
137.90314,9.76228,833.39203,1346.249066,0,0,0
139.63363,9.77472,833.71351,1364.879636,0,0,0
139.08396,9.74457,833.35903,1355.313384,0,0,0
139.09454,9.74969,833.64645,1356.128646,0,0,0
138.56815,9.79294,833.56235,1356.989579,0,0,0
137.01892,9.79998,833.47676,1342.782676,0,0,0
140.86931,9.75139,833.52105,1373.671581,0,0,0
138.86111,9.7742,833.33624,1357.256261,0,0,0
138.29023,9.74722,833.46952,1347.945296,0,0,0
141.35404,9.73561,833.04158,1376.167805,0,0,0
143.41989,9.77888,833.25598,1402.485894,0,0,0
139.80597,9.71648,833.25768,1358.421911,0,0,0
139.98443,9.60259,833.23533,1344.213088,0,0,0
138.50474,9.70474,833.19126,1344.15249,0,0,0
137.98827,9.74096,832.89851,1344.138219,0,0,0
138.03792,9.68977,833.2068,1337.555696,0,0,0
140.84016,9.64906,833.27684,1358.975154,0,0,0
139.43431,9.67785,833.30686,1349.424337,0,0,0
136.65753,9.63182,833.25257,1316.260731,0,0,0
141.94349,9.65061,833.4246,1369.841264,0,0,0
138.55464,9.692,833.48975,1342.871571,0,0,0
141.15543,9.65925,833.24172,1363.455587,0,0,0
140.81662,9.63864,833.22277,1357.280706,0,0,0
139.60473,9.65711,833.22958,1348.178234,0,0,0
139.15371,9.69689,833.22383,1349.358219,0,0,0
138.33275,9.69203,833.27344,1340.725163,0,0,0
141.24011,9.62859,833.28132,1359.943111,0,0,0
137.92794,9.77086,833.04435,1347.674592,0,0,0
140.0765,9.76334,833.05862,1367.614496,0,0,0
139.74948,9.76868,833.0039,1365.16795,0,0,0
138.66179,9.76028,833.07969,1353.377896,0,0,0
139.52,9.74678,832.87765,1359.870746,0,0,0
138.58157,9.76058,833.14825,1352.636501,0,0,0
139.18433,9.76016,833.31133,1358.46133,0,0,0
138.42608,9.75131,833.032,1349.835618,0,0,0
139.57036,9.7401,833.10503,1359.429263,0,0,0
138.95525,9.75481,832.93918,1355.482062,0,0,0
139.18488,9.76974,833.23895,1359.80009,0,0,0
138.08363,9.76631,833.30282,1348.567537,0,0,0
138.11349,9.75367,833.29153,1347.113404,0,0,0
137.43577,9.77665,833.04158,1343.661421,0,0,0
140.3326,9.78308,833.24235,1372.885052,0,0,0
138.1062,9.76804,833.32901,1349.026886,0,0,0
139.72797,9.7692,833.40629,1365.030485,0,0,0
138.14133,9.7685,833.50337,1349.433582,0,0,0
138.13718,9.7606,833.32092,1348.301759,0,0,0
137.48633,9.74386,833.36243,1339.647551,0,0,0
137.31111,9.7482,832.91682,1338.536163,0,0,0
139.85886,9.72406,832.92236,1359.995946,0,0,0
139.58448,9.74095,832.94046,1359.68544,0,0,0
137.72154,9.78561,832.98644,1347.689279,0,0,0
139.13786,9.76931,832.97388,1359.280887,0,0,0
137.71263,9.7461,833.05202,1342.161063,0,0,0
138.81318,9.76817,832.96345,1355.95074,0,0,0
138.97828,9.75363,832.97388,1355.542721,0,0,0
139.51114,9.78105,832.79291,1364.565436,0,0,0
139.50178,9.76252,832.933,1361.888917,0,0,0
138.54502,9.67495,832.98197,1340.416141,0,0,0
139.12182,9.71204,832.90426,1351.156681,0,0,0
141.21369,9.66474,833.18253,1364.793598,0,0,0
139.99729,9.62751,833.1293,1347.825309,0,0,0
137.58296,9.66733,833.12313,1330.059877,0,0,0
139.78739,9.68225,833.08608,1353.456457,0,0,0
142.2004,9.66566,833.17827,1374.460718,0,0,0
144.12079,9.62603,833.07182,1387.311048,0,0,0
140.92625,9.63333,833.02093,1357.589072,0,0,0
141.09885,9.67622,832.69923,1365.303514,0,0,0
139.85152,9.65278,832.53892,1349.955955,0,0,0
139.9693,9.66666,832.56872,1353.035634,0,0,0
141.74326,9.66431,832.55148,1369.850805,0,0,0
138.8113,9.66442,832.55893,1341.530704,0,0,0
141.9733,9.65903,832.57298,1371.324364,0,0,0
137.7306,9.66928,832.73969,1331.755736,0,0,0
138.96805,9.65189,832.32878,1341.304332,0,0,0
139.93842,9.66527,832.43183,1352.542613,0,0,0
136.81919,9.66376,832.72308,1322.187816,0,0,0
139.13498,9.62726,832.30664,1339.488628,0,0,0
139.03922,9.67047,832.65751,1344.574606,0,0,0
142.17965,9.63097,832.51337,1369.327944,0,0,0
140.66291,9.64744,832.8653,1357.036984,0,0,0
139.98686,9.67462,832.85764,1354.319675,0,0,0
137.66475,9.6855,832.73543,1333.351936,0,0,0
138.15854,9.66267,832.702,1334.98038,0,0,0
140.28143,9.64286,832.67539,1352.71419,0,0,0
138.88657,9.67981,832.5898,1344.395609,0,0,0
138.41859,9.68946,832.48122,1341.201391,0,0,0
139.30833,9.68608,832.80952,1349.351629,0,0,0
135.57349,9.66667,832.17953,1310.544189,0,0,0
140.093,9.6611,832.15484,1353.452482,0,0,0
139.17638,9.65068,832.05648,1343.146707,0,0,0
140.86374,9.67583,832.13631,1362.973601,0,0,0
138.9097,9.6845,832.03348,1345.27099,0,0,0
139.01178,9.7247,832.18933,1351.847857,0,0,0
140.01773,9.67832,832.06989,1355.136397,0,0,0
142.53162,9.63752,832.12354,1373.651338,0,0,0
137.5411,9.66058,832.15484,1328.7268,0,0,0
139.56585,9.67353,832.22126,1350.094437,0,0,0
139.17906,9.74006,832.02028,1355.612395,0,0,0
138.03904,9.74876,832.06159,1345.709472,0,0,0
139.22679,9.76753,832.21041,1359.901848,0,0,0
140.41541,9.74617,831.943,1368.512456,0,0,0
140.54356,9.72403,831.89275,1366.649794,0,0,0
138.83504,9.73913,832.14036,1352.132503,0,0,0
139.87865,9.73539,832.35199,1361.77321,0,0,0
139.71031,9.72853,831.78034,1359.175942,0,0,0
139.32736,9.71834,831.92426,1354.030656,0,0,0
141.95968,9.72552,832.15803,1380.631707,0,0,0
134.91019,9.75533,832.00027,1316.093424,0,0,0
138.2174,9.76412,832.1723,1349.57128,0,0,0
137.5868,9.7386,832.06712,1339.90281,0,0,0
138.96117,9.73158,832.03774,1352.311743,0,0,0
137.58893,9.78284,832.13589,1346.010488,0,0,0
136.78822,9.7783,832.02773,1337.556252,0,0,0
137.01137,9.75868,832.07947,1337.050116,0,0,0
137.59343,9.73995,832.15462,1340.153129,0,0,0
139.4827,9.76347,832.14951,1361.835157,0,0,0
136.43736,9.77478,832.11375,1333.645178,0,0,0
137.05723,9.83156,832.46355,1347.48638,0,0,0
135.86497,9.85941,832.51316,1339.548444,0,0,0
137.60639,9.83598,832.32878,1353.4937,0,0,0
138.05776,9.83318,832.30813,1357.546804,0,0,0
137.75261,9.83767,832.47164,1355.164719,0,0,0
137.16554,9.85329,832.51018,1351.531844,0,0,0
137.06568,9.84655,832.61258,1349.624071,0,0,0
140.04294,9.819,832.46397,1375.081628,0,0,0
137.43279,9.80306,832.54892,1347.261886,0,0,0
139.04063,9.82339,832.39414,1365.850334,0,0,0
142.27511,9.75053,832.33857,1387.257728,0,0,0
139.04863,9.76671,832.31154,1358.047645,0,0,0
140.26422,9.73652,832.39372,1365.685383,0,0,0
140.59473,9.74509,832.30238,1370.108297,0,0,0
138.63178,9.75184,832.47675,1351.914937,0,0,0
139.32964,9.76165,832.48974,1360.08718,0,0,0
139.06903,9.76231,832.33794,1357.634982,0,0,0
137.98402,9.75891,832.39542,1346.573633,0,0,0
140.08758,9.73308,832.22659,1363.483623,0,0,0
137.95745,9.73161,832.29663,1342.5481,0,0,0
138.0646,9.75931,832.38733,1347.415231,0,0,0
139.26511,9.73938,832.30813,1356.355827,0,0,0
135.37149,9.73721,832.42693,1318.140626,0,0,0
138.35006,9.76961,832.32516,1351.62613,0,0,0
140.30279,9.72493,832.29897,1364.434812,0,0,0
140.37573,9.69283,832.1757,1360.638087,0,0,0
139.2358,9.76741,832.537,1359.973145,0,0,0
141.93129,9.74383,832.44907,1382.954361,0,0,0
143.93423,9.72786,831.92895,1400.172039,0,0,0
140.29732,9.73329,832.38839,1365.554502,0,0,0
137.82039,9.83324,832.02965,1355.220972,0,0,0
137.51893,9.81041,831.93193,1349.117086,0,0,0
138.58324,9.79879,832.09884,1357.948066,0,0,0
137.61221,9.81089,832.01134,1350.098255,0,0,0
135.43243,9.84196,832.26491,1332.920559,0,0,0
138.11091,9.81087,832.24298,1354.988184,0,0,0
138.0935,9.77085,831.95513,1349.290874,0,0,0
139.46913,9.83219,831.98111,1371.286985,0,0,0
136.26411,9.84545,832.00772,1341.581482,0,0,0
136.09061,9.81034,832.05669,1335.095155,0,0,0
137.78238,9.7402,831.87402,1342.027938,0,0,0
140.61563,9.73842,831.79545,1369.374064,0,0,0
140.41227,9.725,831.79354,1365.509326,0,0,0
138.81626,9.73724,831.74691,1351.68724,0,0,0
137.34624,9.75109,831.40882,1339.275547,0,0,0
140.42467,9.73026,831.84166,1366.36855,0,0,0
140.24398,9.70084,831.80589,1360.484411,0,0,0
138.03595,9.74669,831.788,1345.393614,0,0,0
139.60002,9.7435,831.755,1360.192795,0,0,0
139.27619,9.71747,831.73393,1353.412198,0,0,0
141.60665,9.71386,831.46758,1375.547173,0,0,0
138.08302,9.73824,831.64067,1344.685589,0,0,0
138.52842,9.76312,831.8259,1352.469588,0,0,0
138.56831,9.74195,831.76586,1349.925548,0,0,0
138.52073,9.69304,831.66814,1342.686977,0,0,0
139.29198,9.75394,831.5619,1358.645615,0,0,0
139.81872,9.74703,831.58681,1362.817258,0,0,0
139.07824,9.72254,831.5768,1352.193752,0,0,0
139.19698,9.71246,831.73329,1351.9451,0,0,0
137.9946,9.71427,831.80546,1340.516803,0,0,0
138.13779,9.74153,830.67302,1345.673425,0,0,0
137.57202,9.75013,830.52612,1341.345079,0,0,0
140.98952,9.69139,830.48247,1366.384424,0,0,0
136.92553,9.69815,830.54081,1327.924329,0,0,0
140.69525,9.75138,830.75861,1371.972847,0,0,0
140.69905,9.73737,830.55529,1370.038708,0,0,0
140.46779,9.72685,830.79395,1366.309123,0,0,0
139.67806,9.71456,830.70262,1356.910895,0,0,0
138.10413,9.74798,830.53591,1346.236297,0,0,0
137.62061,9.74304,830.61277,1340.843108,0,0,0
138.37435,9.71956,830.36069,1344.937797,0,0,0
138.24377,9.73563,830.32322,1345.890195,0,0,0
138.48727,9.74388,830.47438,1349.40334,0,0,0
139.24815,9.73871,830.43457,1356.097351,0,0,0
139.24835,9.72938,830.4895,1354.800112,0,0,0
137.3683,9.75894,830.56189,1340.568998,0,0,0
138.39399,9.76969,830.41051,1352.06638,0,0,0
137.39376,9.72746,830.37453,1336.492305,0,0,0
137.10749,9.71587,830.50398,1332.118549,0,0,0
137.52951,9.74601,830.83802,1340.36398,0,0,0
137.45531,9.70502,830.43606,1334.006533,0,0,0
139.34199,9.73424,830.45948,1356.388373,0,0,0
138.38124,9.77826,830.26276,1353.127744,0,0,0
138.34469,9.75653,830.26893,1349.764118,0,0,0
136.1022,9.72417,830.40966,1323.48093,0,0,0
137.92546,9.73409,830.3179,1342.578841,0,0,0
136.66968,9.73851,830.23763,1330.959045,0,0,0
137.09372,9.73677,830.12394,1334.85002,0,0,0
138.79202,9.72769,830.59765,1350.125745,0,0,0
135.19156,9.70624,830.36027,1312.201727,0,0,0
139.32767,9.72061,830.40008,1354.349942,0,0,0
137.53751,9.74698,830.28405,1340.575359,0,0,0
140.04345,9.73022,830.2619,1362.653578,0,0,0
139.64193,9.70796,830.27255,1355.638271,0,0,0
138.79592,9.72682,830.49099,1350.042931,0,0,0
138.82871,9.73104,830.77628,1350.94773,0,0,0
137.47201,9.71836,830.21443,1336.002483,0,0,0
139.18954,9.72438,830.33237,1353.531979,0,0,0
138.97534,9.75272,830.62703,1355.387578,0,0,0
139.12531,9.72842,830.30257,1353.469448,0,0,0
141.10801,9.74804,830.28958,1375.526526,0,0,0
141.68819,9.73643,830.11159,1379.537144,0,0,0
135.84994,9.71902,829.71772,1320.328284,0,0,0
140.08055,9.71275,830.11628,1360.567362,0,0,0
134.29934,9.73506,829.9583,1307.412133,0,0,0
137.75788,9.74477,829.91402,1342.418856,0,0,0
138.88095,9.73612,829.96724,1352.161595,0,0,0
136.96764,9.70448,830.05198,1329.199723,0,0,0
140.21148,9.74797,830.26531,1366.777301,0,0,0
137.71658,9.76636,830.00471,1344.989698,0,0,0
137.33611,9.75614,830.65088,1339.870316,0,0,0
140.09123,9.72166,830.39901,1361.919307,0,0,0
137.8918,9.72683,830.40859,1341.250097,0,0,0
139.3391,9.76356,830.57381,1360.445663,0,0,0
137.77757,9.75427,830.95768,1343.919618,0,0,0
135.97572,9.71368,830.33025,1320.824632,0,0,0
139.85643,9.71783,830.47268,1359.101011,0,0,0
138.27257,9.76664,830.59914,1350.458413,0,0,0
142.14883,9.75475,830.43755,1386.626299,0,0,0
139.09499,9.72195,830.45032,1352.274538,0,0,0
138.56907,9.61157,830.44479,1331.866316,0,0,0
141.72079,9.64538,830.42839,1366.950873,0,0,0
139.8377,9.65979,830.68707,1350.802816,0,0,0
137.30418,9.64276,830.48332,1323.991255,0,0,0
140.96735,9.6649,830.5423,1362.435341,0,0,0
140.21174,9.62705,830.50142,1349.825432,0,0,0
141.50674,9.63672,830.66642,1363.660831,0,0,0
137.87976,9.6551,830.78969,1331.242871,0,0,0
139.03942,9.68749,830.56167,1346.942991,0,0,0
139.69558,9.66301,830.56423,1349.879786,0,0,0
139.01452,9.63693,830.64173,1339.673198,0,0,0
140.47189,9.62239,830.80971,1351.67531,0,0,0
137.92055,9.63893,830.68729,1329.406527,0,0,0
143.18201,9.66652,830.77415,1384.071763,0,0,0
138.75679,9.68546,830.74264,1343.923339,0,0,0
139.5033,9.65498,830.68771,1346.901571,0,0,0
140.94007,9.62666,830.66216,1356.782134,0,0,0
136.90088,9.68035,830.38219,1325.248434,0,0,0
139.50623,9.77088,830.67792,1363.098633,0,0,0
137.51346,9.77723,830.65024,1344.500727,0,0,0
138.76929,9.7412,831.12544,1351.779408,0,0,0
137.9121,9.74115,831.1033,1343.422453,0,0,0
136.59148,9.75775,831.18506,1332.825514,0,0,0
138.95773,9.75033,831.15014,1354.883724,0,0,0
141.3058,9.72694,830.96939,1374.473038,0,0,0
136.96051,9.71359,831.38774,1330.37824,0,0,0
135.57217,9.74162,831.55743,1320.692563,0,0,0
139.32756,9.73339,830.88891,1356.129479,0,0,0
138.3944,9.71535,831.35623,1344.550034,0,0,0
136.10817,9.73389,831.01495,1324.861955,0,0,0
138.52296,9.71023,830.90743,1345.089802,0,0,0
138.67044,9.75764,830.76116,1353.096232,0,0,0
137.11402,9.75814,830.78203,1337.977803,0,0,0
138.56421,9.76513,830.85293,1353.097524,0,0,0
140.10843,9.69808,830.88891,1358.782763,0,0,0
137.08907,9.72347,830.69346,1332.981459,0,0,0
139.14859,9.74243,831.11906,1355.645398,0,0,0
136.66745,9.7253,830.90849,1329.131951,0,0,0
140.08409,9.72564,830.74775,1362.407429,0,0,0
137.53806,9.75026,831.07328,1341.031845,0,0,0
139.80632,9.77658,830.4829,1366.827672,0,0,0
140.122,9.78251,830.21464,1370.744866,0,0,0
137.20933,9.71933,830.48162,1333.582757,0,0,0
140.19929,9.71499,830.58105,1362.0347,0,0,0
136.98581,9.75206,830.4301,1335.893838,0,0,0
142.03434,9.77048,830.468,1387.743678,0,0,0
139.95011,9.71017,830.53506,1358.93936,0,0,0
140.13349,9.71466,830.6166,1361.34921,0,0,0
137.65594,9.73512,830.49418,1340.097095,0,0,0
138.07639,9.73152,830.07306,1343.693151,0,0,0
135.51827,9.7309,830.72816,1318.714734,0,0,0
140.41131,9.73403,830.59702,1366.767904,0,0,0
137.6199,9.73336,830.85548,1339.50403,0,0,0
138.39111,9.73194,830.69346,1346.813979,0,0,0
140.31975,9.72028,830.82056,1363.94726,0,0,0
140.11385,9.7607,830.511,1367.609256,0,0,0
139.52972,9.76466,830.50227,1362.460276,0,0,0
139.44008,9.70459,830.80289,1353.208806,0,0,0
138.8153,9.72728,830.77053,1350.295291,0,0,0
138.88783,9.7477,830.72242,1353.8369,0,0,0
141.01022,9.75034,830.43968,1374.897588,0,0,0
140.21467,9.70449,831.04816,1360.711863,0,0,0
135.44655,9.70937,831.12481,1315.100669,0,0,0
137.03385,9.72661,830.67068,1332.874816,0,0,0
139.05197,9.73588,831.01111,1353.793294,0,0,0
137.38728,9.72404,830.86485,1335.959406,0,0,0
137.55679,9.70479,830.87805,1334.95976,0,0,0
139.3223,9.74696,830.95533,1357.968885,0,0,0
140.15227,9.76314,830.82695,1368.326233,0,0,0
139.21606,9.71277,830.87507,1352.173571,0,0,0
139.32468,9.68622,830.71369,1349.529502,0,0,0
139.27219,9.72767,830.61234,1354.793904,0,0,0
139.05384,9.76364,831.11139,1357.671634,0,0,0
139.36067,9.70947,830.61362,1353.118245,0,0,0
136.37111,9.70801,830.79821,1323.8921,0,0,0
137.02003,9.73888,830.78118,1334.42163,0,0,0
139.52405,9.71528,830.45309,1355.515212,0,0,0
140.22763,9.7103,830.76947,1361.652356,0,0,0
142.24191,9.7515,830.55933,1387.071985,0,0,0
140.99797,9.76623,830.68494,1377.018605,0,0,0
140.75599,9.77981,830.21528,1376.566839,0,0,0
138.42628,9.75308,830.32727,1350.082583,0,0,0
138.28912,9.71324,830.55933,1343.235412,0,0,0
139.32741,9.74273,830.46438,1357.429337,0,0,0
136.6877,9.7552,830.57147,1333.415851,0,0,0
138.79657,9.7232,830.46736,1349.546809,0,0,0
137.30367,9.709,830.57871,1333.081332,0,0,0
138.52286,9.72406,830.47864,1347.004602,0,0,0
136.5103,9.74979,830.13906,1330.946758,0,0,0
139.54257,9.73393,830.76925,1358.297608,0,0,0
137.18377,9.73493,830.60809,1335.474398,0,0,0
140.46911,9.69684,830.63683,1362.106485,0,0,0
140.27814,9.74656,830.87166,1367.229308,0,0,0
140.15373,9.77138,830.64087,1369.495354,0,0,0
139.95199,9.7267,830.43414,1361.271021,0,0,0
140.72592,9.68,830.92787,1362.226906,0,0,0
140.5343,9.72403,830.59403,1366.559749,0,0,0
140.87027,9.7559,830.445,1374.316267,0,0,0
140.1345,9.739,830.60894,1364.769896,0,0,0
141.9035,9.7233,830.53911,1379.770302,0,0,0
138.3,9.85076,830.40455,1362.360108,0,0,0
138.40746,9.85059,830.17951,1363.395141,0,0,0
139.33399,9.82867,830.19697,1369.467807,0,0,0
137.43754,9.83009,830.50121,1351.023388,0,0,0
137.08613,9.85387,830.36538,1350.828904,0,0,0
137.26495,9.85226,830.3179,1352.369976,0,0,0
139.94434,9.81205,830.45714,1373.140861,0,0,0
137.62664,9.79022,830.44309,1347.395083,0,0,0
139.55391,9.80106,830.52612,1367.776245,0,0,0
138.29449,9.83343,830.82312,1359.909187,0,0,0
139.29305,9.79828,830.77947,1364.832306,0,0,0
138.31949,9.83492,830.996,1360.361119,0,0,0
140.35573,9.82812,830.9598,1379.432957,0,0,0
137.12313,9.82131,830.81886,1346.728768,0,0,0
137.03678,9.84382,830.83057,1348.965396,0,0,0
138.37881,9.86456,830.81396,1365.046074,0,0,0
138.23724,9.83199,830.81184,1359.147161,0,0,0
139.05815,9.84685,830.54443,1369.284744,0,0,0
136.60049,9.86289,830.73902,1347.275607,0,0,0
137.18665,9.84081,830.75563,1350.027757,0,0,0
138.13353,9.85645,830.91105,1361.506232,0,0,0
137.04367,9.83321,830.94959,1347.579186,0,0,0
139.39306,9.79623,831.24233,1365.526476,0,0,0
137.38779,9.82286,831.00558,1349.541027,0,0,0
138.23284,9.86211,830.91552,1363.267474,0,0,0
136.35041,9.85719,831.04433,1344.031898,0,0,0
139.39766,9.81058,830.973,1367.571895,0,0,0
139.4745,9.81293,830.89125,1368.653505,0,0,0
138.45923,9.81628,831.12608,1359.15457,0,0,0
134.74251,9.82083,830.70262,1323.283284,0,0,0
137.15345,9.76664,831.49845,1339.528371,0,0,0
139.6151,9.71642,831.3409,1356.55895,0,0,0
138.74232,9.74983,831.40648,1352.714034,0,0,0
137.43279,9.75531,831.42074,1340.699471,0,0,0
137.92733,9.74265,831.32004,1343.777702,0,0,0
137.8667,9.74223,831.47035,1343.129101,0,0,0
138.91572,9.72627,831.32536,1351.1318,0,0,0
137.79265,9.74097,831.24148,1342.23407,0,0,0
140.85646,9.71087,831.63854,1367.838772,0,0,0
138.12012,9.73887,831.28342,1345.133893,0,0,0
138.23345,9.74698,831.22104,1347.358672,0,0,0
138.88535,9.76126,831.1825,1355.696012,0,0,0
138.67956,9.74855,831.11544,1351.924625,0,0,0
137.94555,9.71844,831.19208,1340.615551,0,0,0
137.191,9.73796,831.08648,1335.96047,0,0,0
138.83965,9.74115,831.1429,1352.457857,0,0,0
138.48019,9.73035,831.28981,1347.460717,0,0,0
139.28434,9.72702,831.14801,1354.821561,0,0,0
138.21568,9.70264,830.88593,1341.056985,0,0,0
139.11752,9.7343,831.27959,1354.211675,0,0,0
139.84818,9.73664,831.65323,1361.651383,0,0,0
140.72329,9.73505,831.53443,1369.948264,0,0,0
140.7696,9.7454,831.32089,1371.85606,0,0,0
138.597,9.75255,831.57744,1351.674172,0,0,0
138.01601,9.7421,831.4333,1344.565771,0,0,0
136.95636,9.75003,831.55636,1335.328619,0,0,0
139.71739,9.75634,831.62428,1363.130361,0,0,0
138.85584,9.76028,831.44118,1355.271878,0,0,0
138.56481,9.74636,831.43863,1350.502522,0,0,0
139.21475,9.71792,831.44225,1352.877803,0,0,0
140.81343,9.75421,830.8178,1373.523767,0,0,0
139.16874,9.73987,830.90402,1355.485436,0,0,0
138.64357,9.74256,831.01473,1350.743299,0,0,0
138.17124,9.76296,831.01537,1348.960289,0,0,0
137.73596,9.76459,831.07754,1344.935178,0,0,0
138.77997,9.74773,830.83142,1352.789677,0,0,0
139.41184,9.77626,830.7882,1362.926395,0,0,0
138.50747,9.76301,831.04348,1352.249815,0,0,0
139.22062,9.72662,831.01537,1354.146067,0,0,0
136.16202,9.76349,830.92233,1329.416521,0,0,0
138.19047,9.7726,830.74796,1350.480187,0,0,0
137.10602,9.78348,831.09883,1341.374005,0,0,0
140.34536,9.72074,830.88273,1364.260755,0,0,0
139.80419,9.71828,830.87187,1358.656264,0,0,0
140.12008,9.77498,830.88422,1369.67098,0,0,0
138.29378,9.79113,830.85591,1354.052378,0,0,0
140.49927,9.74484,830.81609,1369.142906,0,0,0
138.56866,9.72746,830.85718,1347.921097,0,0,0
139.05551,9.77925,830.92169,1359.858596,0,0,0
138.38863,9.77339,830.88848,1352.526053,0,0,0
136.38144,9.67005,830.19952,1318.815344,0,0,0
141.63434,9.64503,830.23125,1366.067458,0,0,0
137.7476,9.6208,830.0341,1325.24211,0,0,0
140.63841,9.65788,830.16929,1358.268887,0,0,0
139.95356,9.67777,830.47012,1354.438364,0,0,0
139.62487,9.6502,830.19782,1347.40792,0,0,0
139.63165,9.63446,830.34728,1345.275547,0,0,0
139.93204,9.67368,830.42584,1353.657777,0,0,0
138.53905,9.68632,830.41264,1341.933571,0,0,0
139.7882,9.66324,830.40476,1350.806926,0,0,0
138.91071,9.58512,831.15099,1331.475825,0,0,0
142.13754,9.54082,830.90509,1356.108684,0,0,0
141.01538,9.54119,830.9647,1345.454534,0,0,0
143.75015,9.59354,831.21699,1379.072814,0,0,0
141.00334,9.58049,831.18484,1350.881089,0,0,0
141.75763,9.57417,831.10437,1357.211648,0,0,0
140.74941,9.57701,831.21295,1347.958507,0,0,0
139.86711,9.57436,831.17399,1339.138063,0,0,0
142.93683,9.5668,831.16164,1367.448065,0,0,0
138.70081,9.61056,831.21508,1332.992457,0,0,0
140.73802,9.5782,831.43543,1348.016903,0,0,0
141.0581,9.547,831.06455,1346.681681,0,0,0
139.44924,9.5654,831.49781,1333.88776,0,0,0
140.70902,9.59244,831.23168,1349.742832,0,0,0
143.16212,9.59929,831.29619,1374.254707,0,0,0
140.58446,9.5677,831.35857,1345.069938,0,0,0
139.90487,9.58065,831.2864,1340.379593,0,0,0
141.97122,9.56635,831.37731,1358.14638,0,0,0
142.96634,9.59877,831.63024,1372.301015,0,0,0
141.5199,9.57901,831.40988,1355.620537,0,0,0
139.417,9.63737,831.61811,1343.613213,0,0,0
144.83723,9.6185,831.56978,1393.116897,0,0,0
142.39167,9.653,831.6362,1374.506791,0,0,0
139.26835,9.66731,831.64876,1346.350313,0,0,0
139.92648,9.66956,831.74095,1353.027494,0,0,0
141.13519,9.64157,831.67538,1360.764814,0,0,0
140.71793,9.64624,831.67687,1357.398925,0,0,0
138.72658,9.69388,831.63514,1344.798819,0,0,0
140.42927,9.6577,831.39754,1356.223761,0,0,0
140.27536,9.64583,831.70029,1353.072276,0,0,0
140.93319,9.75673,831.72264,1375.047083,0,0,0
137.89595,9.76651,831.65111,1346.762175,0,0,0
138.87361,9.74904,831.66878,1353.884379,0,0,0
138.85817,9.762,831.75032,1355.533456,0,0,0
139.86685,9.75316,831.59,1364.143767,0,0,0
140.42361,9.70298,831.70923,1362.527479,0,0,0
137.67426,9.72086,831.76075,1338.312207,0,0,0
133.56493,9.74,831.96429,1300.922418,0,0,0
139.90325,9.74092,831.71285,1362.786366,0,0,0
138.15742,9.72018,831.6279,1342.914991,0,0,0
139.5158,9.76709,832.05967,1362.663375,0,0,0
138.4561,9.76677,832.09671,1352.268884,0,0,0
139.88017,9.73273,832.0454,1361.415927,0,0,0
139.8541,9.71197,832.11226,1358.258824,0,0,0
136.94082,9.74817,832.2136,1334.922393,0,0,0
138.81267,9.74284,832.02816,1352.429634,0,0,0
140.36505,9.72403,832.04242,1364.913957,0,0,0
138.52331,9.74779,832.44417,1350.296136,0,0,0
138.99488,9.73049,831.90915,1352.48829,0,0,0
141.9195,9.7276,832.1889,1380.536128,0,0,0
137.1867,9.75372,832.66134,1338.08066,0,0,0
138.5348,9.70641,832.90937,1344.675568,0,0,0
140.16365,9.75311,832.57277,1367.031496,0,0,0
139.84084,9.75829,832.75182,1364.607471,0,0,0
140.9838,9.72827,832.73692,1371.528472,0,0,0
140.59185,9.7359,832.73266,1368.788192,0,0,0
137.5862,9.74567,832.76332,1340.869702,0,0,0
143.43725,9.76172,833.00071,1400.194272,0,0,0
139.10815,9.77066,832.8274,1359.178437,0,0,0
138.5427,9.747,832.65665,1350.375697,0,0,0
139.30327,9.62045,832.01709,1340.160144,0,0,0
140.24418,9.67992,831.86763,1357.552443,0,0,0
144.19879,9.6513,831.80802,1391.705782,0,0,0
141.85385,9.63128,831.84591,1366.234148,0,0,0
